date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:05:25	342241/342241	U-----	200	untouched ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:31:57%20GMT	https://www.w3schools.com/html/html5_audio.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html5_audio.html	(from https://www.w3schools.com/html/html_intro.asp)
13:05:25	339597/339597	U-----	200	untouched ('OK')	text/html	date:Mon,%2014%20Oct%202024%2004:26:01%20GMT	https://www.w3schools.com/html/html_object.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_object.html	(from https://www.w3schools.com/html/html_intro.asp)
13:05:26	340447/340447	U-----	200	untouched ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:21:59%20GMT	https://www.w3schools.com/html/html_youtube.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_youtube.html	(from https://www.w3schools.com/html/html_intro.asp)
13:06:23	342069/342069	U-----	200	untouched ('OK')	text/html	date:Mon,%2014%20Oct%202024%2004:30:26%20GMT	https://www.w3schools.com/html/html5_webstorage.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html5_webstorage.html	(from https://www.w3schools.com/html/html_intro.asp)
13:06:24	346452/346452	U-----	200	untouched ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:40:32%20GMT	https://www.w3schools.com/html/html5_geolocation.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html5_geolocation.html	(from https://www.w3schools.com/html/html_intro.asp)
13:06:24	342610/342610	U-----	200	untouched ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:51:39%20GMT	https://www.w3schools.com/html/html5_draganddrop.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html5_draganddrop.html	(from https://www.w3schools.com/html/html_intro.asp)
13:06:25	343423/343423	U-----	200	untouched ('OK')	text/html	date:Mon,%2014%20Oct%202024%2004:36:04%20GMT	https://www.w3schools.com/html/html5_webworkers.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html5_webworkers.html	(from https://www.w3schools.com/html/html_intro.asp)
13:06:25	341132/341132	U-----	200	untouched ('OK')	text/html	date:Mon,%2014%20Oct%202024%2005:06:34%20GMT	https://www.w3schools.com/html/html5_serversentevents.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html5_serversentevents.html	(from https://www.w3schools.com/html/html_intro.asp)
13:06:25	375511/375511	U-----	200	untouched ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:02:05%20GMT	https://www.w3schools.com/html/html_examples.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_examples.html	(from https://www.w3schools.com/html/html_intro.asp)
13:06:28	346606/346606	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2014%20Oct%202024%2005:53:16%20GMT	https://www.w3schools.com/html/html_bootcamp.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_bootcamp.html	(from https://www.w3schools.com/html/html_intro.asp)
13:06:29	346133/346133	U-----	200	untouched ('OK')	text/html	date:Mon,%2014%20Oct%202024%2002:58:28%20GMT	https://www.w3schools.com/html/html_editor.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_editor.html	(from https://www.w3schools.com/html/html_intro.asp)
13:06:29	395147/395147	U-----	200	untouched ('OK')	text/html	date:Mon,%2014%20Oct%202024%2004:10:51%20GMT	https://www.w3schools.com/html/html_website.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_website.html	(from https://www.w3schools.com/html/html_intro.asp)
13:06:30	343636/343636	U-----	200	untouched ('OK')	text/html	date:Mon,%2014%20Oct%202024%2005:10:46%20GMT	https://www.w3schools.com/html/html_interview_prep.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_interview_prep.html	(from https://www.w3schools.com/html/html_intro.asp)
13:06:30	349625/349625	U-----	200	untouched ('OK')	text/html	date:Mon,%2014%20Oct%202024%2005:16:40%20GMT	https://www.w3schools.com/html/html_exam.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_exam.html	(from https://www.w3schools.com/html/html_intro.asp)
13:06:31	350803/350803	U-----	200	untouched ('OK')	text/html	date:Mon,%2014%20Oct%202024%2002:57:24%20GMT	https://www.w3schools.com/html/html_summary.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_summary.html	(from https://www.w3schools.com/html/html_intro.asp)
13:06:32	344492/344492	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2014%20Oct%202024%2005:57:40%20GMT	https://www.w3schools.com/html/html_accessibility.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_accessibility.html	(from https://www.w3schools.com/html/html_intro.asp)
13:07:31	33255/33255	U-----	200	untouched ('OK')	text/html	date:Mon,%2014%20Oct%202024%2002:59:47%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_intro	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryit6a1d.html	(from https://www.w3schools.com/html/html_intro.asp)
13:07:32	18495/18495	U-----	200	untouched ('')	image/png	etag:%2203e8ec6616db1:0+gzip%22	https://www.w3schools.com/html/img_chrome.png	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/img_chrome.png	(from https://www.w3schools.com/html/html_intro.asp)
13:07:32	656/656	U-----	200	untouched ('')	application/javascript	etag:%2203e8ec6616db1:0+gzip%22	https://www.w3schools.com/html/xrcise_intro.js	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/xrcise_intro.js	(from https://www.w3schools.com/html/html_intro.asp)
13:07:33	7438/7438	U-----	200	untouched ('')	image/png	etag:%2203e8ec6616db1:0%22	https://www.w3schools.com/html/images/yt_logo_rgb_dark.png	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/images/yt_logo_rgb_dark.png	(from https://www.w3schools.com/html/html_intro.asp)
13:07:33	166466/166466	U-----	200	untouched ('')	image/png	etag:%2203e8ec6616db1:0%22	https://www.w3schools.com/html/images/01_html_introduction.png	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/images/01_html_introduction.png	(from https://www.w3schools.com/html/html_intro.asp)
13:07:33	23824/23824	U-----	200	untouched ('')	image/png	etag:%2203e8ec6616db1:0+gzip%22	https://www.w3schools.com/images/img_fullaccess_up_sep1_green_300.png	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/images/img_fullaccess_up_sep1_green_300.png	(from https://www.w3schools.com/html/html_intro.asp)
13:08:34	47529/47529	U-----	200	untouched ('')	application/javascript	etag:%2203e8ec6616db1:0+gzip%22	https://www.w3schools.com/lib/topnav/main.js?v=1.0.32	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/lib/topnav/maine5ea.js	(from https://www.w3schools.com/html/html_intro.asp)
13:08:34	59998/59998	U-----	200	untouched ('')	application/javascript	etag:%2203e8ec6616db1:0+gzip%22	https://www.w3schools.com/lib/w3schools_footer.js?update=20240910	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/lib/w3schools_footera602.js	(from https://www.w3schools.com/html/html_intro.asp)
13:08:35	12934/12934	U-----	200	untouched ('')	application/javascript	etag:%2203e8ec6616db1:0+gzip%22	https://www.w3schools.com/lib/w3schools_features.js?update=20240927	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/lib/w3schools_features0dce.js	(from https://www.w3schools.com/html/html_intro.asp)
13:08:35	61723/61723	U-----	200	untouched ('')	image/png	etag:%2203e8ec6616db1:0+gzip%22	https://www.w3schools.com/lib/pathfinder/image/lynx-path-left-side.png	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/lib/pathfinder/image/lynx-path-left-side.png	(from https://www.w3schools.com/lib/pathfinder/main.css?v=1.0.3)
13:09:36	15802/15802	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%2203e8ec6616db1:0%22	https://www.w3schools.com/lib/fonts/source-code-pro-v14-latin-regular.eot	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/lib/fonts/source-code-pro-v14-latin-regular.eot	(from https://www.w3schools.com/lib/w3schools32.css?v=1.0.1)
13:09:37	64248/64248	U-----	200	untouched ('')	image/png	etag:%2203e8ec6616db1:0+gzip%22	https://www.w3schools.com/lib/pathfinder/image/lynx-path-right-side.png	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/lib/pathfinder/image/lynx-path-right-side.png	(from https://www.w3schools.com/lib/pathfinder/main.css?v=1.0.3)
13:09:37	15802/15802	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%2203e8ec6616db1:0%22	https://www.w3schools.com/lib/fonts/source-code-pro-v14-latin-regular.eot?	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/lib/fonts/source-code-pro-v14-latin-regulard41d.eot	(from https://www.w3schools.com/lib/w3schools32.css?v=1.0.1)
13:09:37	13764/13764	U-----	200	untouched ('')	application/font-woff2	etag:%2203e8ec6616db1:0+gzip%22	https://www.w3schools.com/lib/fonts/source-code-pro-v14-latin-regular.woff2	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/lib/fonts/source-code-pro-v14-latin-regular.woff2	(from https://www.w3schools.com/lib/w3schools32.css?v=1.0.1)
13:09:38	17580/17580	U-----	200	untouched ('')	font/x-woff	etag:%2203e8ec6616db1:0%22	https://www.w3schools.com/lib/fonts/source-code-pro-v14-latin-regular.woff	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/lib/fonts/source-code-pro-v14-latin-regular.woff	(from https://www.w3schools.com/lib/w3schools32.css?v=1.0.1)
13:09:38	57641/57641	U-----	200	untouched ('OK')	image/svg+xml	etag:%2203e8ec6616db1:0%22	https://www.w3schools.com/lib/fonts/source-code-pro-v14-latin-regular.svg	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/lib/fonts/source-code-pro-v14-latin-regular.svg	(from https://www.w3schools.com/lib/w3schools32.css?v=1.0.1)
13:09:38	31868/31868	U-----	200	untouched ('')	application/octet-stream	etag:%2203e8ec6616db1:0%22	https://www.w3schools.com/lib/fonts/source-code-pro-v14-latin-regular.ttf	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/lib/fonts/source-code-pro-v14-latin-regular.ttf	(from https://www.w3schools.com/lib/w3schools32.css?v=1.0.1)
13:09:38	13824/13824	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%2203e8ec6616db1:0%22	https://www.w3schools.com/lib/fonts/roboto-mono-v13-latin-500.eot	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/lib/fonts/roboto-mono-v13-latin-500.eot	(from https://www.w3schools.com/lib/w3schools32.css?v=1.0.1)
13:09:39	13824/13824	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%2203e8ec6616db1:0%22	https://www.w3schools.com/lib/fonts/roboto-mono-v13-latin-500.eot?	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/lib/fonts/roboto-mono-v13-latin-500d41d.eot	(from https://www.w3schools.com/lib/w3schools32.css?v=1.0.1)
13:09:39	12488/12488	U-----	200	untouched ('')	application/font-woff2	etag:%2203e8ec6616db1:0+gzip%22	https://www.w3schools.com/lib/fonts/roboto-mono-v13-latin-500.woff2	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/lib/fonts/roboto-mono-v13-latin-500.woff2	(from https://www.w3schools.com/lib/w3schools32.css?v=1.0.1)
13:09:40	15364/15364	U-----	200	untouched ('')	font/x-woff	etag:%2203e8ec6616db1:0%22	https://www.w3schools.com/lib/fonts/roboto-mono-v13-latin-500.woff	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/lib/fonts/roboto-mono-v13-latin-500.woff	(from https://www.w3schools.com/lib/w3schools32.css?v=1.0.1)
13:09:40	22208/22208	U-----	200	untouched ('')	application/octet-stream	etag:%2203e8ec6616db1:0%22	https://www.w3schools.com/lib/fonts/roboto-mono-v13-latin-500.ttf	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/lib/fonts/roboto-mono-v13-latin-500.ttf	(from https://www.w3schools.com/lib/w3schools32.css?v=1.0.1)
13:10:39	71227/71227	U-----	200	untouched ('OK')	image/svg+xml	etag:%2203e8ec6616db1:0%22	https://www.w3schools.com/lib/fonts/roboto-mono-v13-latin-500.svg	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/lib/fonts/roboto-mono-v13-latin-500.svg	(from https://www.w3schools.com/lib/w3schools32.css?v=1.0.1)
13:10:40	189192/189192	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%2203e8ec6616db1:0%22	https://www.w3schools.com/lib/fonts/SourceSansPro-Regular.eot	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/lib/fonts/SourceSansPro-Regular.eot	(from https://www.w3schools.com/lib/w3schools32.css?v=1.0.1)
13:10:40	189192/189192	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%2203e8ec6616db1:0%22	https://www.w3schools.com/lib/fonts/SourceSansPro-Regular.eot?	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/lib/fonts/SourceSansPro-Regulard41d.eot	(from https://www.w3schools.com/lib/w3schools32.css?v=1.0.1)
13:10:40	77280/77280	U-----	200	untouched ('')	application/font-woff2	etag:%2203e8ec6616db1:0+gzip%22	https://www.w3schools.com/lib/fonts/SourceSansPro-Regular.woff2	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/lib/fonts/SourceSansPro-Regular.woff2	(from https://www.w3schools.com/lib/w3schools32.css?v=1.0.1)
13:10:40	116576/116576	U-----	200	untouched ('')	font/x-woff	etag:%2203e8ec6616db1:0%22	https://www.w3schools.com/lib/fonts/SourceSansPro-Regular.woff	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/lib/fonts/SourceSansPro-Regular.woff	(from https://www.w3schools.com/lib/w3schools32.css?v=1.0.1)
13:10:40	248132/248132	U-----	200	untouched ('')	application/octet-stream	etag:%2203e8ec6616db1:0%22	https://www.w3schools.com/lib/fonts/SourceSansPro-Regular.ttf	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/lib/fonts/SourceSansPro-Regular.ttf	(from https://www.w3schools.com/lib/w3schools32.css?v=1.0.1)
13:10:41	18697/18697	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%2203e8ec6616db1:0%22	https://www.w3schools.com/lib/fonts/source-sans-pro-v14-latin-700.eot	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/lib/fonts/source-sans-pro-v14-latin-700.eot	(from https://www.w3schools.com/lib/w3schools32.css?v=1.0.1)
13:10:41	1244496/1244496	U-----	200	untouched ('OK')	image/svg+xml	etag:%2203e8ec6616db1:0%22	https://www.w3schools.com/lib/fonts/SourceSansPro-Regular.svg	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/lib/fonts/SourceSansPro-Regular.svg	(from https://www.w3schools.com/lib/w3schools32.css?v=1.0.1)
13:10:41	18697/18697	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%2203e8ec6616db1:0%22	https://www.w3schools.com/lib/fonts/source-sans-pro-v14-latin-700.eot?	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/lib/fonts/source-sans-pro-v14-latin-700d41d.eot	(from https://www.w3schools.com/lib/w3schools32.css?v=1.0.1)
13:10:41	15764/15764	U-----	200	untouched ('')	application/font-woff2	etag:%2203e8ec6616db1:0+gzip%22	https://www.w3schools.com/lib/fonts/source-sans-pro-v14-latin-700.woff2	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/lib/fonts/source-sans-pro-v14-latin-700.woff2	(from https://www.w3schools.com/lib/w3schools32.css?v=1.0.1)
13:10:42	40076/40076	U-----	200	untouched ('')	application/octet-stream	etag:%2203e8ec6616db1:0%22	https://www.w3schools.com/lib/fonts/source-sans-pro-v14-latin-700.ttf	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/lib/fonts/source-sans-pro-v14-latin-700.ttf	(from https://www.w3schools.com/lib/w3schools32.css?v=1.0.1)
13:10:42	58483/58483	U-----	200	untouched ('OK')	image/svg+xml	etag:%2203e8ec6616db1:0%22	https://www.w3schools.com/lib/fonts/source-sans-pro-v14-latin-700.svg	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/lib/fonts/source-sans-pro-v14-latin-700.svg	(from https://www.w3schools.com/lib/w3schools32.css?v=1.0.1)
13:10:42	18965/18965	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%2203e8ec6616db1:0%22	https://www.w3schools.com/lib/fonts/source-sans-pro-v14-latin-600.eot	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/lib/fonts/source-sans-pro-v14-latin-600.eot	(from https://www.w3schools.com/lib/w3schools32.css?v=1.0.1)
13:10:43	19896/19896	U-----	200	untouched ('')	font/x-woff	etag:%2203e8ec6616db1:0+ident%22	https://www.w3schools.com/lib/fonts/source-sans-pro-v14-latin-700.woff	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/lib/fonts/source-sans-pro-v14-latin-700.woff	(from https://www.w3schools.com/lib/w3schools32.css?v=1.0.1)
