date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:36:39	33436/33436	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2005:07:24%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_lists_nested	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryit4479.html	(from https://www.w3schools.com/html/html_lists_unordered.asp)
12:36:40	33854/33854	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2001:41:23%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_lists_menu	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryit0464.html	(from https://www.w3schools.com/html/html_lists_unordered.asp)
12:36:41	461/461	---M-Z	200	added ('OK')	application/javascript	etag:%2203e8ec6616db1:0+gzip%22	https://www.w3schools.com/html/xrcise_lists_unordered.js	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/xrcise_lists_unordered.js	(from https://www.w3schools.com/html/html_lists_unordered.asp)
12:36:42	33239/33239	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:25:32%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_links_w3schools	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryit082c.html	(from https://www.w3schools.com/html/html_links.asp)
12:36:43	33337/33337	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2004:33:59%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_links_target	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryitb165.html	(from https://www.w3schools.com/html/html_links.asp)
12:36:45	33422/33422	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2004:44:48%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_links	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryit2507.html	(from https://www.w3schools.com/html/html_links.asp)
12:36:46	33331/33331	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:56:04%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_links_image	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryit45fc.html	(from https://www.w3schools.com/html/html_links.asp)
12:36:47	33379/33379	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2002:52:55%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_links_email	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryite2c5.html	(from https://www.w3schools.com/html/html_links.asp)
12:36:47	33307/33307	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2004:51:06%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_links_button_element	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryit282c.html	(from https://www.w3schools.com/html/html_links.asp)
12:36:48	33759/33759	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2005:07:49%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_links_title	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryite836.html	(from https://www.w3schools.com/html/html_links.asp)
12:36:50	33315/33315	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2004:36:28%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_links_external_url	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryit61d3.html	(from https://www.w3schools.com/html/html_links.asp)
12:36:52	33330/33330	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:33:00%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_links_external_relative	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryitea89.html	(from https://www.w3schools.com/html/html_links.asp)
12:36:54	33317/33317	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:25:43%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_links_external	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryit8c27.html	(from https://www.w3schools.com/html/html_links.asp)
12:36:55	161217/161217	---M-Z	200	added ('OK')	image/png	etag:%2203e8ec6616db1:0+gzip%22	https://www.w3schools.com/html/images/12_html_links.png	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/images/12_html_links.png	(from https://www.w3schools.com/html/html_links.asp)
12:36:56	34151/34151	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:34:01%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_table_intro	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryitbc0f.html	(from https://www.w3schools.com/html/html_tables.asp)
12:36:57	33654/33654	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:25:47%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_table3	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryit29ed.html	(from https://www.w3schools.com/html/html_tables.asp)
12:36:58	33451/33451	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2004:43:25%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_table4	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryit9134.html	(from https://www.w3schools.com/html/html_tables.asp)
12:36:59	33517/33517	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2004:33:19%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_table5	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryit87a7.html	(from https://www.w3schools.com/html/html_tables.asp)
12:37:00	33609/33609	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2004:39:24%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_table6	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryitd5ad.html	(from https://www.w3schools.com/html/html_tables.asp)
12:37:00	502/502	---M-Z	200	added ('OK')	application/javascript	etag:%2203e8ec6616db1:0+gzip%22	https://www.w3schools.com/html/xrcise_tables.js	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/xrcise_tables.js	(from https://www.w3schools.com/html/html_tables.asp)
12:37:02	162967/162967	---M-Z	200	added ('OK')	image/png	etag:%2203e8ec6616db1:0+gzip%22	https://www.w3schools.com/html/images/14_html_tables.png	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/images/14_html_tables.png	(from https://www.w3schools.com/html/html_tables.asp)
12:37:03	34038/34038	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2004:59:23%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_table_border	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryit046c.html	(from https://www.w3schools.com/html/html_table_borders.asp)
12:37:04	33800/33800	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2005:22:31%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_table_collapse	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryitf636.html	(from https://www.w3schools.com/html/html_table_borders.asp)
12:37:05	33884/33884	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:34:50%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_table_border_style	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryitd909.html	(from https://www.w3schools.com/html/html_table_borders.asp)
12:37:06	33792/33792	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2004:37:51%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_table_border_round1	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryitbaa8.html	(from https://www.w3schools.com/html/html_table_borders.asp)
12:37:07	33788/33788	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2004:13:27%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_table_border_round2	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryit1344.html	(from https://www.w3schools.com/html/html_table_borders.asp)
12:37:09	33751/33751	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2001:56:17%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_table_border_dotted	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryit9d59.html	(from https://www.w3schools.com/html/html_table_borders.asp)
12:37:09	33765/33765	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:44:21%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_table_border_color	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryitc8e4.html	(from https://www.w3schools.com/html/html_table_borders.asp)
12:37:10	1169/1169	---M-Z	200	added ('OK')	application/javascript	etag:%2203e8ec6616db1:0+gzip%22	https://www.w3schools.com/html/xrcise_table_borders.js	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/xrcise_table_borders.js	(from https://www.w3schools.com/html/html_table_borders.asp)
12:37:12	33677/33677	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2001:49:08%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_table_th	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryit47d5.html	(from https://www.w3schools.com/html/html_table_headers.asp)
12:37:13	33754/33754	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2002:34:20%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_table_th_vertical	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryit76e1.html	(from https://www.w3schools.com/html/html_table_headers.asp)
12:37:16	33742/33742	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2005:17:18%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_table_th_align	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryit8e5d.html	(from https://www.w3schools.com/html/html_table_headers.asp)
12:37:17	33719/33719	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2005:25:28%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_table_th_colspan	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryitb46e.html	(from https://www.w3schools.com/html/html_table_headers.asp)
12:37:19	33716/33716	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:04:51%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_tables2	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryitaabb.html	(from https://www.w3schools.com/html/html_table_headers.asp)
12:37:20	357/357	---M-Z	200	added ('OK')	application/javascript	etag:%2203e8ec6616db1:0+gzip%22	https://www.w3schools.com/html/xrcise_table_headers.js	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/xrcise_table_headers.js	(from https://www.w3schools.com/html/html_table_headers.asp)
12:37:22	33378/33378	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2005:18:07%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_div1	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryit129b.html	(from https://www.w3schools.com/html/html_div.asp)
12:37:23	33458/33458	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:15:25%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_div2	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryit11ef.html	(from https://www.w3schools.com/html/html_div.asp)
12:37:25	33420/33420	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2004:02:29%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_div3	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryit0dd6.html	(from https://www.w3schools.com/html/html_div.asp)
12:37:26	33774/33774	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2002:23:38%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_div4	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryit55a5.html	(from https://www.w3schools.com/html/html_div.asp)
12:37:28	33834/33834	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2005:13:19%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_div_float	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryitac19.html	(from https://www.w3schools.com/html/html_div.asp)
12:37:28	33707/33707	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:03:45%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_div_inline-block	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryitf95d.html	(from https://www.w3schools.com/html/html_div.asp)
12:37:30	33875/33875	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2004:33:24%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_div_flex	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryite86e.html	(from https://www.w3schools.com/html/html_div.asp)
12:37:32	33856/33856	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2004:32:01%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_div_grid	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryit7346.html	(from https://www.w3schools.com/html/html_div.asp)
12:37:33	825/825	---M-Z	200	added ('OK')	application/javascript	etag:%2203e8ec6616db1:0+gzip%22	https://www.w3schools.com/html/xrcise_div.js	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/xrcise_div.js	(from https://www.w3schools.com/html/html_div.asp)
12:37:34	33459/33459	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2004:59:44%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_block_div	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryit739b.html	(from https://www.w3schools.com/html/html_blocks.asp)
12:37:36	33397/33397	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2005:34:28%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_inline_span	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryitb8de.html	(from https://www.w3schools.com/html/html_blocks.asp)
12:37:37	33574/33574	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2001:59:54%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_div	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryita262.html	(from https://www.w3schools.com/html/html_blocks.asp)
12:37:38	33359/33359	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2001:54:52%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_span	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryit943b.html	(from https://www.w3schools.com/html/html_blocks.asp)
12:37:38	310/310	---M-Z	200	added ('OK')	application/javascript	etag:%2203e8ec6616db1:0+gzip%22	https://www.w3schools.com/html/xrcise_blocks.js	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/xrcise_blocks.js	(from https://www.w3schools.com/html/html_blocks.asp)
12:37:40	251405/251405	---M-Z	200	added ('OK')	image/png	etag:%2203e8ec6616db1:0+gzip%22	https://www.w3schools.com/html/images/16_html_block_and_inline.png	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/images/16_html_block_and_inline.png	(from https://www.w3schools.com/html/html_blocks.asp)
12:37:41	33678/33678	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2005:35:00%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_text	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryit8bdc.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
12:37:43	33644/33644	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2005:37:41%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_password	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryit8a85.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
12:37:44	33705/33705	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2002:11:14%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_submit	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryite8d7.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
12:37:46	33466/33466	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2002:37:02%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_submit_nn	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryite5a1.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
12:37:48	33785/33785	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2005:15:12%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_reset	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryit2274.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
12:37:49	33730/33730	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2005:08:22%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_radio	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryitbeba.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
12:37:51	33713/33713	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2005:06:49%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_checkbox2	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryit1e69.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
12:37:52	33261/33261	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:20:07%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_button	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryit1312.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
12:37:53	33590/33590	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2004:11:37%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_color	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryita532.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
12:37:54	33552/33552	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2004:11:13%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_date	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryit6025.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
12:37:55	33737/33737	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2002:13:38%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_date_max_min	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryit5141.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
12:37:57	33629/33629	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2005:09:14%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_datetime-local	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryitc3bb.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
12:37:58	33474/33474	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2002:14:37%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_email	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryitf295.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
12:37:59	33648/33648	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2002:14:46%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_image	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryit18d8.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
12:38:01	33451/33451	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2005:25:16%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_file	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryitce6a.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
12:38:02	33583/33583	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2001:48:32%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_hidden	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryit8b05.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
12:38:04	33600/33600	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2001:48:13%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_month	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryita992.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
12:38:06	33584/33584	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:26:56%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_number	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryit005b.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
12:38:08	33505/33505	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:27:47%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_number_step	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryit2510.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
12:38:10	33501/33501	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2005:30:03%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_range	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryite8a3.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
12:38:12	33485/33485	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2004:51:24%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_search	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryit2949.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
12:38:13	33616/33616	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2005:09:56%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_tel	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryitd9c8.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
12:38:15	33649/33649	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:27:51%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_time	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryit04de.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
12:38:16	33495/33495	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:24:45%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_url	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryit28c7.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
12:38:18	33675/33675	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2002:47:24%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_week	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryitfa07.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
12:38:18	598/598	---M-Z	200	added ('OK')	application/javascript	etag:%2203e8ec6616db1:0+gzip%22	https://www.w3schools.com/html/xrcise_form_input_types.js	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/xrcise_form_input_types.js	(from https://www.w3schools.com/html/html_form_input_types.asp)
12:38:20	33589/33589	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2005:02:33%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_attributes_value	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryit5b99.html	(from https://www.w3schools.com/html/html_form_attributes.asp)
12:38:21	33631/33631	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2002:09:02%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_attributes_readonly	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryitd59b.html	(from https://www.w3schools.com/html/html_form_attributes.asp)
12:38:22	33638/33638	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2001:55:20%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_attributes_disabled	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryitb171.html	(from https://www.w3schools.com/html/html_form_attributes.asp)
12:38:23	33576/33576	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:44:33%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_attributes_size	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryitc567.html	(from https://www.w3schools.com/html/html_form_attributes.asp)
12:38:24	33922/33922	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:54:12%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_attributes_maxlength	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryit77d2.html	(from https://www.w3schools.com/html/html_form_attributes.asp)
12:38:26	33829/33829	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2004:06:39%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml5_input_max_min	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryitb14e.html	(from https://www.w3schools.com/html/html_form_attributes.asp)
12:38:27	33606/33606	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2002:15:21%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml5_input_multiple	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryit4ebe.html	(from https://www.w3schools.com/html/html_form_attributes.asp)
12:38:29	33584/33584	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2004:44:12%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml5_input_pattern	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryit64dc.html	(from https://www.w3schools.com/html/html_form_attributes.asp)
12:38:30	33582/33582	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:27:19%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml5_input_placeholder	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryitf194.html	(from https://www.w3schools.com/html/html_form_attributes.asp)
12:38:32	33511/33511	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2004:26:11%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml5_input_required	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryitd22c.html	(from https://www.w3schools.com/html/html_form_attributes.asp)
12:38:33	33475/33475	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2004:10:07%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml5_input_step	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/tryitec40.html	(from https://www.w3schools.com/html/html_form_attributes.asp)
